"","Correct","Wrong","Test.image.count","Accuracy","Detect.Accuracy","FPS","Radius","Neighbours","Scale","Cascade","Single","Dataset","eval"
"9433",938,54,992,0.970045137464095,1,0.670231114177303,8,5,5,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.650154433284835
"9434",947,45,992,0.979277800574477,1,0.224560193170059,8,7,5,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.219906812064155
"9435",956,36,992,0.988613048830529,1,0.0169023801310797,8,9,5,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.0167099135538792
"9436",771,221,992,0.797291752154288,1,1,10,1,5,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.797291752154288
"9437",913,79,992,0.944193680755027,1,1,10,3,5,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.944193680755027
"9438",937,55,992,0.969019286007386,1,0.66919627457744,10,5,5,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.648464096189834
"9439",946,46,992,0.978251949117768,1,0.202483615039669,10,7,5,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.198079991076968
"9440",955,37,992,0.98758719737382,1,0.017764746464298,10,9,5,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.0175442361727326
"9441",754,238,992,0.779749692244563,1,1,20,1,5,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.779749692244563
"9442",921,71,992,0.952400492408699,1,1,20,3,5,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.952400492408699
"9443",934,58,992,0.965839146491588,1,0.592790617454295,20,5,5,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.572540384010277
"9444",951,41,992,0.983483791546984,1,0.156088306312522,20,7,5,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.153510319308386
"9445",957,35,992,0.989638900287238,1,0.0277681959296309,20,9,5,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.0274804868827605
"9446",744,248,992,0.769388592531801,1,1,30,1,5,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.769388592531801
"9447",887,105,992,0.917316372589249,1,1,30,3,5,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.917316372589249
"9448",914,78,992,0.945219532211736,1,0.525870989996551,30,5,5,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.497063531168262
"9449",936,56,992,0.967890849405006,1,0.160572611245257,30,7,5,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.155416761089352
"9450",944,48,992,0.97620024620435,1,0.0396688513280442,30,9,5,"haarcascades/haarcascade_frontalface_alt2.xml",1,"fb",0.0387247424330805
"9451",584,408,992,0.603918752564629,0.8753,1,1,1,5,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.603918752564629
"9452",709,283,992,0.733176036109971,0.8753,1,1,3,5,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.733176036109971
"9453",758,234,992,0.783853098071399,0.8753,0.705070714039324,1,5,5,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.552671863559138
"9454",741,251,992,0.766311038161674,0.8753,0.283718523628838,1,7,5,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.217416636387712
"9455",723,269,992,0.747640541649569,0.8753,0.0317350810624353,1,9,5,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.0237264331948121
"9456",614,378,992,0.635002051702913,0.8753,1,3,1,5,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.635002051702913
"9457",745,247,992,0.77041444398851,0.8753,1,3,3,5,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.77041444398851
"9458",773,219,992,0.799343455067706,0.8753,0.754915488099345,3,5,5,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.603436754541454
"9459",776,216,992,0.802523594583504,0.8753,0.36702311141773,3,7,5,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.294544706670179
"9460",782,210,992,0.808678703323759,0.8753,0.0388064849948258,3,9,5,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.0313819779661686
"9461",605,387,992,0.625666803446861,0.8753,1,5,1,5,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.625666803446861
"9462",754,238,992,0.779749692244563,0.8753,1,5,3,5,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.779749692244563
"9463",775,217,992,0.801395157981124,0.8753,0.783890996895481,5,5,5,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.628206449297035
"9464",779,213,992,0.805601148953632,0.8753,0.347878578820283,5,7,5,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.280251382793976
"9465",794,198,992,0.821091505949938,0.8753,0.0338047602621594,5,9,5,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.0277568015119331
"9466",617,375,992,0.638079606073041,0.8753,1,7,1,5,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.638079606073041
"9467",762,230,992,0.787956503898236,0.8753,1,7,3,5,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.787956503898236
"9468",781,211,992,0.80765285186705,0.8753,0.799931010693342,7,5,5,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.646066562083369
"9469",796,196,992,0.823143208863357,0.8753,0.306140048292515,7,7,5,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.251997101713083
"9470",804,188,992,0.8314526056627,0.8753,0.0317350810624353,7,9,5,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.0263862158402789
"9471",619,373,992,0.640131308986459,0.8753,1,8,1,5,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.640131308986459
"9472",760,232,992,0.785904800984817,0.8753,1,8,3,5,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.785904800984817
"9473",782,210,992,0.808678703323759,0.8753,0.800793377026561,8,5,5,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.647584549764093
"9474",792,200,992,0.81903980303652,0.8753,0.295446705760607,8,7,5,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.241982611693956
"9475",803,189,992,0.830426754205991,0.8753,0.0322525008623663,8,9,5,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.0267833396061608
"9476",618,374,992,0.63910545752975,0.8753,1,10,1,5,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.63910545752975
"9477",757,235,992,0.78282724661469,0.8753,1,10,3,5,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.78282724661469
"9478",787,205,992,0.813807960607304,0.8753,0.803208002759572,10,5,5,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.653657066669233
"9479",797,195,992,0.824169060320066,0.8753,0.268713349430838,10,7,5,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.221465228695871
"9480",804,188,992,0.8314526056627,0.8753,0.0325974473956537,10,9,5,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.027103232575069
"9481",597,395,992,0.617357406647517,0.8753,1,20,1,5,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.617357406647517
"9482",750,242,992,0.775543701272056,0.8753,1,20,3,5,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.775543701272056
"9483",785,207,992,0.811756257693886,0.8753,0.733528803035529,20,5,5,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.595446596062797
"9484",803,189,992,0.830426754205991,0.8753,0.209037599172128,20,7,5,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.173590414987524
"9485",810,182,992,0.837607714402954,0.8753,0.0443256295274232,20,9,5,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.0371274892379371
"9486",577,415,992,0.596737792367665,0.8753,1,30,1,5,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.596737792367665
"9487",738,254,992,0.763233483791547,0.8753,1,30,3,5,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.763233483791547
"9488",768,224,992,0.794214197784161,0.8753,0.657813038978958,30,5,5,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.522444455044634
"9489",784,208,992,0.810730406237177,0.8753,0.212142117971714,30,7,5,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.171990065483223
"9490",793,199,992,0.820065654493229,0.8753,0.0589858571921352,30,9,5,"haarcascades/haarcascade_frontalface_alt_tree.xml",1,"fb",0.0483722755841125
"9491",627,365,992,0.648440705785802,0.9779,1,1,1,7.5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.648440705785802
"9492",778,214,992,0.804575297496922,0.9779,1,1,3,7.5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.804575297496922
"9493",852,140,992,0.881103816167419,0.9779,0.857537081752328,1,5,7.5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.755579195237049
"9494",835,157,992,0.863459171112023,0.9779,0.274749913763367,1,7,7.5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.237235332801216
"9495",834,158,992,0.862433319655314,0.9779,0.0213866850638151,1,9,7.5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.0184445897960088
"9496",676,316,992,0.69911776774723,0.9779,1,3,1,7.5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.69911776774723
"9497",843,149,992,0.871768567911366,0.9779,1,3,3,7.5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.871768567911366
"9498",868,124,992,0.897620024620435,0.9779,0.943428768540876,3,5,7.5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.846840554445288
"9499",879,113,992,0.909006975789906,0.9779,0.371334943083822,3,7,7.5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.337546053617742
"9500",894,98,992,0.924497332786213,0.9779,0.0307002414625733,3,9,7.5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.0283822913480417
"9501",696,296,992,0.719737382027082,0.9779,1,5,1,7.5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.719737382027082
"9502",851,141,992,0.88007796471071,0.9779,1,5,3,7.5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.88007796471071
"9503",887,105,992,0.917316372589249,0.9779,1,5,5,7.5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.917316372589249
"9504",891,101,992,0.921419778416085,0.9779,0.357709555018972,5,7,7.5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.329600658922898
"9505",902,90,992,0.932806729585556,0.9779,0.0251810969299759,5,9,7.5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.0234890966746277
"9506",710,282,992,0.73420188756668,0.9779,1,7,1,7.5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.73420188756668
"9507",860,132,992,0.889310627821091,0.9779,1,7,3,7.5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.889310627821091
"9508",892,100,992,0.922445629872794,0.9779,1,7,5,7.5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.922445629872794
"9509",903,89,992,0.933832581042265,0.9779,0.314591238358055,7,7,7.5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.293775548089184
"9510",914,78,992,0.945219532211736,0.9779,0.0220765781303898,7,9,7.5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.0208672128532429
"9511",704,288,992,0.728046778826426,0.9779,1,8,1,7.5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.728046778826426
"9512",864,128,992,0.893516618793599,0.9779,1,8,3,7.5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.893516618793599
"9513",889,103,992,0.919368075502667,0.9779,1,8,5,7.5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.919368075502667
"9514",900,92,992,0.930755026672138,0.9779,0.301828216626423,8,7,7.5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.28092812981653
"9515",910,82,992,0.941013541239229,0.9779,0.0224215246636771,8,9,7.5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.0210989583237495
"9516",705,287,992,0.729072630283135,0.9779,1,10,1,7.5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.729072630283135
"9517",874,118,992,0.903775133360689,0.9779,1,10,3,7.5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.903775133360689
"9518",891,101,992,0.921419778416085,0.9779,1,10,5,7.5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.921419778416085
"9519",911,81,992,0.942039392695938,0.9779,0.272507761296999,10,7,7.5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.256713045957154
"9520",923,69,992,0.954452195322117,0.9779,0.0217316315971024,10,9,7.5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.0207418034857859
"9521",670,322,992,0.692860073861305,0.9779,1,20,1,7.5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.692860073861305
"9522",857,135,992,0.886233073450964,0.9779,1,20,3,7.5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.886233073450964
"9523",894,98,992,0.924497332786213,0.9779,0.958261469472232,20,5,7.5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.885910172638875
"9524",912,80,992,0.943167829298318,0.9779,0.193170058640911,20,7,7.5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.182191784893776
"9525",923,69,992,0.954452195322117,0.9779,0.0288030355294929,20,9,7.5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.0274911204930655
"9526",654,338,992,0.676343865408289,0.9779,1,30,1,7.5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.676343865408289
"9527",829,163,992,0.857304062371769,0.9779,1,30,3,7.5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.857304062371769
"9528",883,109,992,0.913110381616742,0.9779,0.814763711624698,30,5,7.5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.743969203649101
"9529",904,88,992,0.934858432498974,0.9779,0.187823387374957,30,7,7.5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.175588277508
"9530",915,77,992,0.946245383668445,0.9779,0.0400137978613315,30,9,7.5,"lbpcascades/lbpcascade_frontalface.xml",1,"fb",0.0378628715093272
"9531",55,937,992,0.0568321707016824,0.1258,1,1,1,7.5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.0568321707016824
"9532",63,929,992,0.0651415675010259,0.1258,1,1,3,7.5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.0651415675010259
"9533",67,925,992,0.0692449733278621,0.1258,1,1,5,7.5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.0692449733278621
"9534",70,922,992,0.0724251128436602,0.1258,1,1,7,7.5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.0724251128436602
"9535",69,923,992,0.0713992613869512,0.1258,1,1,9,7.5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.0713992613869512
"9536",54,938,992,0.0558063192449733,0.1258,1,3,1,7.5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.0558063192449733
"9537",66,926,992,0.0682191218711531,0.1258,1,3,3,7.5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.0682191218711531
"9538",68,924,992,0.0702708247845712,0.1258,1,3,5,7.5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.0702708247845712
"9539",69,923,992,0.0713992613869512,0.1258,1,3,7,7.5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.0713992613869512
"9540",71,921,992,0.0734509643003693,0.1258,1,3,9,7.5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.0734509643003693
"9541",52,940,992,0.0537546163315552,0.1258,1,5,1,7.5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.0537546163315552
"9542",66,926,992,0.0682191218711531,0.1258,1,5,3,7.5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.0682191218711531
"9543",68,924,992,0.0702708247845712,0.1258,1,5,5,7.5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.0702708247845712
"9544",68,924,992,0.0702708247845712,0.1258,1,5,7,7.5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.0702708247845712
"9545",72,920,992,0.0744768157570784,0.1258,1,5,9,7.5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.0744768157570784
"9546",55,937,992,0.0568321707016824,0.1258,1,7,1,7.5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.0568321707016824
"9547",64,928,992,0.0661674189577349,0.1258,1,7,3,7.5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.0661674189577349
"9548",68,924,992,0.0702708247845712,0.1258,1,7,5,7.5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.0702708247845712
"9549",71,921,992,0.0734509643003693,0.1258,1,7,7,7.5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.0734509643003693
"9550",74,918,992,0.0765285186704965,0.1258,1,7,9,7.5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.0765285186704965
"9551",54,938,992,0.0558063192449733,0.1258,1,8,1,7.5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.0558063192449733
"9552",66,926,992,0.0682191218711531,0.1258,1,8,3,7.5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.0682191218711531
"9553",71,921,992,0.0734509643003693,0.1258,1,8,5,7.5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.0734509643003693
"9554",72,920,992,0.0744768157570784,0.1258,1,8,7,7.5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.0744768157570784
"9555",72,920,992,0.0744768157570784,0.1258,1,8,9,7.5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.0744768157570784
"9556",54,938,992,0.0558063192449733,0.1258,1,10,1,7.5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.0558063192449733
"9557",65,927,992,0.067193270414444,0.1258,1,10,3,7.5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.067193270414444
"9558",69,923,992,0.0713992613869512,0.1258,1,10,5,7.5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.0713992613869512
"9559",72,920,992,0.0744768157570784,0.1258,1,10,7,7.5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.0744768157570784
"9560",73,919,992,0.0755026672137874,0.1258,1,10,9,7.5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.0755026672137874
"9561",51,941,992,0.0527287648748461,0.1258,1,20,1,7.5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.0527287648748461
"9562",62,930,992,0.0641157160443168,0.1258,1,20,3,7.5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.0641157160443168
"9563",67,925,992,0.0692449733278621,0.1258,1,20,5,7.5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.0692449733278621
"9564",70,922,992,0.0724251128436602,0.1258,1,20,7,7.5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.0724251128436602
"9565",73,919,992,0.0755026672137874,0.1258,1,20,9,7.5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.0755026672137874
"9566",47,945,992,0.0486253590480098,0.1258,1,30,1,7.5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.0486253590480098
"9567",59,933,992,0.0610381616741896,0.1258,1,30,3,7.5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.0610381616741896
"9568",63,929,992,0.0651415675010259,0.1258,1,30,5,7.5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.0651415675010259
"9569",65,927,992,0.067193270414444,0.1258,1,30,7,7.5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.067193270414444
"9570",69,923,992,0.0713992613869512,0.1258,1,30,9,7.5,"lbpcascades/lbpcascade_frontalface_improved.xml",1,"fb",0.0713992613869512
"9571",650,342,992,0.672137874435782,0.9779,1,1,1,7.5,"haarcascades/haarcascade_frontalface_default.xml",1,"fb",0.672137874435782
"9572",787,205,992,0.813807960607304,0.9779,1,1,3,7.5,"haarcascades/haarcascade_frontalface_default.xml",1,"fb",0.813807960607304
"9573",844,148,992,0.872794419368076,0.9779,0.659537771645395,1,5,7.5,"haarcascades/haarcascade_frontalface_default.xml",1,"fb",0.575640886454557
"9574",828,164,992,0.85627821091506,0.9779,0.247326664367023,1,7,7.5,"haarcascades/haarcascade_frontalface_default.xml",1,"fb",0.211780433675784
"9575",834,158,992,0.862433319655314,0.9779,0.0201793721973094,1,9,7.5,"haarcascades/haarcascade_frontalface_default.xml",1,"fb",0.0174033629526857
"9576",696,296,992,0.719737382027082,0.9779,1,3,1,7.5,"haarcascades/haarcascade_frontalface_default.xml",1,"fb",0.719737382027082
"9577",844,148,992,0.872794419368076,0.9779,1,3,3,7.5,"haarcascades/haarcascade_frontalface_default.xml",1,"fb",0.872794419368076
"9578",865,127,992,0.894542470250308,0.9779,0.714039323904795,3,5,7.5,"haarcascades/haarcascade_frontalface_default.xml",1,"fb",0.638738500661655
"9579",880,112,992,0.910032827246615,0.9779,0.326664367023111,3,7,7.5,"haarcascades/haarcascade_frontalface_default.xml",1,"fb",0.297275297482768
"9580",885,107,992,0.91516208453016,0.9779,0.0296654018627113,3,9,7.5,"haarcascades/haarcascade_frontalface_default.xml",1,"fb",0.0271486510071038
